CustomId,Part Number,Colors,filename
3991,13547,"['Black', 'Bright Light Blue', 'Bright Light Orange', 'Bright Pink', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Orange', 'Dark Tan', 'Dark Turquoise', 'Light Aqua', 'Light Bluish Gray', 'Lime', 'Magenta', 'Medium Lavender', 'Nougat', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Lavender']",13547.dat
3992,11092,"['Dark Purple', 'Dark Red', 'Magenta', 'Medium Nougat', 'Reddish Brown', 'Yellow', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Gold']",11092.dat
3993,32495,"['Black', 'Yellow']",32495.dat
3994,11295,"['Dark Blue', 'Dark Bluish Gray', 'Orange', 'Red', 'Yellow']",11295.dat
3995,11293,"['Black', 'Blue', 'Dark Blue', 'Green', 'Light Bluish Gray', 'Lime', 'Orange', 'Red', 'Tan', 'White']",11293.dat
3996,11297,['Trans-Light Blue'],11297.dat
3997,14181,"['Black', 'Blue', 'Bright Light Orange', 'Dark Gray', 'Dark Purple', 'Light Bluish Gray', 'Light Gray', 'Medium Blue', 'Orange', 'Red', 'White', 'Yellow']",14181.dat
3998,89648c02,"['Orange', 'White']",89648c02.dat
3999,14137,"['Black', 'Bright Light Orange', 'Dark Bluish Gray', 'Light Gray', 'Medium Nougat', 'Red', 'Sand Green', 'White', 'Yellow', 'Trans-Green', 'Trans-Neon Green', 'Trans-Orange', 'Trans-Yellow']",14137.dat
4000,13754,"['Trans-Dark Pink', 'Trans-Neon Green', 'Pearl Dark Gray']",13754.dat
4001,11290,"['Black', 'Blue', 'Bright Light Blue', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Red', 'Dark Turquoise', 'Green', 'Light Aqua', 'Light Bluish Gray', 'Medium Azure', 'Orange', 'White', 'Red']",11290.dat
4002,11209,['Black'],11209.dat
4003,11208,"['Black', 'Dark Azure', 'Light Bluish Gray', 'Red', 'White', 'Flat Silver', 'Pearl Gold', 'Metallic Gold']",11208.dat
4004,11208c01,"['Black', 'Dark Azure', 'Light Bluish Gray', 'White', 'Flat Silver', 'Pearl Gold']",11208c01.dat
4005,11301,"['Blue', 'Bright Light Blue', 'Dark Bluish Gray', 'Dark Turquoise', 'Light Bluish Gray', 'Medium Azure', 'Reddish Brown', 'White', 'Dark Blue']",11301.dat
4006,14769,"['Black', 'Blue', 'Bright Green', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Light Purple', 'Lime', 'Medium Azure', 'Medium Lavender', 'Medium Lime', 'Medium Nougat', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Flat Dark Gold', 'Pearl Gold', 'Metallic Gold', 'Metallic Silver', 'Aqua', 'Light Green']",14769.dat
4007,3049b,"['Black', 'Blue', 'Bright Light Orange', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Orange', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Red', 'Sand Blue', 'Tan', 'White', 'Yellow']",3049b.dat
4008,95646c01,['White'],95646c01.dat
4009,95658,['Light Bluish Gray'],95658.dat
4010,99455,['Light Bluish Gray'],99455.dat
4011,95652,['White'],95652.dat
4012,99380,['White'],99380.dat
4013,95654,[],95654.dat
4014,95650,['White'],95650.dat
4015,95648,['Light Bluish Gray'],95648.dat
4016,72156,[],72156.dat
4017,95656,['Light Bluish Gray'],95656.dat
4018,94531,['Trans-Clear'],94531.dat
4019,13252,"['Trans-Clear', 'Trans-Yellow', 'Pearl Gold', 'Trans-Brown']",13252.dat
4020,93541,"['Light Bluish Gray', 'Medium Lavender']",93541.dat
4021,13358,"['Black', 'Red']",13358.dat
4022,11954,"['Black', 'Blue', 'Dark Azure', 'Dark Blue', 'Green', 'Light Bluish Gray', 'Lime', 'Medium Azure', 'Medium Blue', 'Orange', 'Red', 'White', 'Yellow']",11954.dat
4023,13549,"['Trans-Light Blue', 'Trans-Red']",13549.dat
4024,99948,['Chrome Silver'],99948.dat
4025,14149,['Red'],14149.dat
4026,13971,"['Black', 'Light Bluish Gray', 'Light Gray', 'Red', 'Pearl Gold', 'Trans-Red']",13971.dat
4027,13971c01,"['Black', 'Light Bluish Gray', 'Red']",13971c01.dat
4028,14295,"['Dark Purple', 'Dark Tan']",14295.dat
4029,13793,['Dark Bluish Gray'],13793.dat
4030,13790,"['Dark Bluish Gray', 'Reddish Brown']",13790.dat
4031,30188,"['Dark Bluish Gray', 'Dark Gray', 'Reddish Brown', 'Dark Red', 'Blue']",30188.dat
4032,15573,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Light Aqua', 'Light Bluish Gray', 'Light Nougat', 'Lime', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Medium Nougat', 'Neon Yellow', 'Nougat', 'Orange', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Flat Dark Gold', 'Pearl Gold', 'Metallic Gold', 'Light Gray', 'Purple']",15573.dat
4033,13785,"['Black', 'Dark Azure', 'Dark Orange', 'Magenta', 'Medium Nougat', 'Orange', 'Reddish Brown']",13785.dat
4034,92710c03,"['Light Bluish Gray', 'Red']",92710c03.dat
4035,76371,"['Blue', 'Bright Green', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Coral', 'Dark Azure', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Tan', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Lime', 'Medium Azure', 'Medium Blue', 'Medium Nougat', 'Neon Yellow', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Light Blue']",76371.dat
4036,11640,"['Dark Azure', 'Dark Orange', 'Dark Pink', 'Light Aqua', 'Medium Azure', 'Red']",11640.dat
4037,32064c,"['Black', 'Blue', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Purple', 'Dark Red', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'Tan', 'White', 'Yellow']",32064c.dat
4038,11955,['Red'],11955.dat
4039,13251,"['Black', 'Dark Bluish Gray', 'Dark Brown', 'Medium Nougat']",13251.dat
4040,15038,"['Black', 'Light Bluish Gray', 'Red', 'Yellow', 'Pearl Dark Gray']",15038.dat
4041,15535,"['Black', 'Dark Bluish Gray', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Lime', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Pearl Gold', 'Dark Pink', 'Medium Azure']",15535.dat
4042,13608,"['Dark Turquoise', 'Lime', 'Orange', 'Red', 'White', 'Yellow', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Gold', 'Pearl Light Gray']",13608.dat
4043,13760,"['Blue', 'Dark Blue', 'Green', 'Sand Blue', 'White']",13760.dat
4044,13756,"['Trans-Clear', 'Trans-Light Blue']",13756.dat
4045,30350a,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Red', 'Light Gray', 'Red', 'Reddish Brown', 'White', 'Yellow', 'Trans-Light Blue']",30350a.dat
4046,30350c,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Red', 'Light Gray', 'Magenta', 'Medium Nougat', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Trans-Light Blue', 'Trans-Neon Orange', 'Trans-Brown', 'Brown']",30350c.dat
4047,15395,"['Black', 'Bright Light Orange', 'Dark Azure', 'Dark Brown', 'Dark Red', 'Green', 'Light Bluish Gray', 'Lime', 'Magenta', 'Medium Azure', 'Red', 'Reddish Brown', 'Sand Green', 'White', 'Yellow', 'Flat Silver', 'Pearl Gold']",15395.dat
4048,15470,"['Bright Pink', 'Brown', 'Light Aqua', 'Pink', 'Reddish Brown', 'White', 'Flat Dark Gold', 'Flat Silver', 'Pearl Gold', 'Metallic Gold']",15470.dat
4049,14719,"['Black', 'Blue', 'Bright Green', 'Bright Light Orange', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Orange', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Medium Azure', 'Medium Blue', 'Medium Nougat', 'Neon Yellow', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",14719.dat
4050,15397,"['Black', 'Brown', 'Dark Orange', 'Lavender', 'Light Bluish Gray', 'Medium Lavender', 'Medium Nougat', 'Red', 'Reddish Brown', 'Tan', 'White']",15397.dat
4051,15580,"['Bright Light Orange', 'Medium Blue']",15580.dat
4052,12602,"['Blue', 'Medium Azure', 'Red', 'White', 'Yellow']",12602.dat
4053,15068,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Lime', 'Magenta', 'Medium Azure', 'Medium Lavender', 'Medium Nougat', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Flat Silver', 'Metallic Silver', 'Light Gray', 'Pearl Dark Gray']",15068.dat
4054,15462,"['Dark Tan', 'Reddish Brown']",15462.dat
4055,11214,"['Dark Bluish Gray', 'Red', 'Rust', 'Dark Gray']",11214.dat
4056,15396,"['Bright Green', 'Dark Turquoise', 'Lavender', 'Light Aqua', 'Lime', 'Magenta', 'Medium Azure', 'Red']",15396.dat
4057,15279,"['Black', 'Bright Green', 'Dark Green', 'Green', 'Lime', 'Magenta', 'Olive Green', 'Pearl Gold', 'Light Green']",15279.dat
4058,15456,"['Black', 'Blue', 'Green', 'Light Bluish Gray', 'Red']",15456.dat
4059,15391,"['Black', 'Light Bluish Gray', 'Red', 'Reddish Brown', 'White', 'Flat Silver']",15391.dat
4060,15392,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray', 'Reddish Brown', 'Pearl Dark Gray']",15392.dat
4061,14716,"['Black', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Orange', 'Dark Purple', 'Dark Tan', 'Dark Turquoise', 'Light Bluish Gray', 'Lime', 'Medium Azure', 'Medium Blue', 'Medium Nougat', 'Olive Green', 'Red', 'Reddish Brown', 'Tan', 'White']",14716.dat
4062,15515,"['Bright Green', 'Bright Light Orange', 'Lavender', 'Lime', 'Medium Azure', 'Yellowish Green']",15515.dat
4063,15745,"['Red', 'Trans-Dark Pink', 'Trans-Light Blue', 'Reddish Brown']",15745.dat
4064,15469,"['Bright Green', 'Bright Light Blue', 'Dark Blue', 'Dark Green', 'Dark Pink', 'Light Aqua', 'Magenta', 'Medium Azure', 'Olive Green', 'Sand Green', 'White']",15469.dat
4065,15332,"['Black', 'Brown', 'Dark Azure', 'Dark Bluish Gray', 'Dark Orange', 'Dark Pink', 'Light Bluish Gray', 'Magenta', 'Medium Lavender', 'Medium Nougat', 'Red', 'Reddish Brown', 'Tan', 'White', 'Flat Dark Gold', 'Pearl Dark Gray', 'Pearl Gold']",15332.dat
4066,15534,"['Dark Bluish Gray', 'Flat Silver']",15534.dat
4067,15443,"['Black', 'Dark Brown', 'Medium Nougat', 'Reddish Brown', 'Yellow']",15443.dat
4068,15118,"['Light Bluish Gray', 'Light Gray', 'Reddish Brown', 'White']",15118.dat
4069,15303,"['Black', 'Bright Light Blue', 'Reddish Brown', 'Trans-Bright Green', 'Trans-Dark Blue', 'Trans-Green', 'Trans-Light Blue', 'Trans-Light Bright Green', 'Trans-Light Orange', 'Trans-Neon Orange', 'Trans-Orange', 'Trans-Purple', 'Trans-Red', 'Flat Silver']",15303.dat
4070,15712,"['Black', 'Blue', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Pink', 'Dark Red', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Pearl Gold']",15712.dat
4071,15444,"['Red', 'White', 'Flat Silver']",15444.dat
4072,15439,"['Black', 'Reddish Brown']",15439.dat
4073,15706,"['Black', 'Brown', 'Dark Azure', 'Dark Bluish Gray', 'Dark Purple', 'Light Bluish Gray', 'Magenta', 'Medium Azure', 'Medium Lavender', 'Orange', 'Reddish Brown']",15706.dat
4074,14301,"['Light Bluish Gray', 'Light Gray', 'Pearl Gold']",14301.dat
4075,15533,"['Coral', 'Dark Bluish Gray', 'Dark Tan', 'Lavender', 'Light Bluish Gray', 'Medium Nougat', 'Tan', 'Red']",15533.dat
4076,15362,"['Black', 'Blue', 'Bright Green', 'Dark Bluish Gray', 'Lime', 'Magenta', 'Red', 'Reddish Brown', 'Sand Green', 'White', 'Yellowish Green', 'Flat Silver', 'Pearl Gold', 'Yellow']",15362.dat
4077,15619,"['Black', 'Blue', 'Dark Azure', 'Dark Blue', 'Dark Green', 'Dark Purple', 'Dark Red', 'Green', 'Orange', 'Red', 'White']",15619.dat
4078,14720,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray', 'Red', 'Yellow']",14720.dat
4079,15457,['Dark Bluish Gray'],15457.dat
4080,15459,['Light Bluish Gray'],15459.dat
4081,15461,"['Black', 'Reddish Brown']",15461.dat
4082,15413,['Black'],15413.dat
4083,15460,['Dark Bluish Gray'],15460.dat
4084,15458,"['Black', 'Blue', 'Bright Green', 'Bright Light Orange', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Green', 'Lime', 'Orange', 'Red', 'White', 'Yellow']",15458.dat
4085,13770,"['Light Bluish Gray', 'White', 'Pearl Gold', 'Pearl Light Gold', 'Metallic Gold']",13770.dat
4086,15391c01,"['Black', 'Light Bluish Gray', 'Red', 'Reddish Brown', 'White', 'Flat Silver']",15391c01.dat
4087,15064,"['Black', 'Blue', 'Dark Brown', 'Dark Tan', 'White', 'Yellowish Green', 'Flat Silver', 'Pearl Gold', 'Medium Nougat']",15064.dat
4088,10178,"['Trans-Bright Green', 'Trans-Green', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Purple']",10178.dat
4089,14417,"['Black', 'Dark Bluish Gray', 'Dark Gray']",14417.dat
4090,14418,"['Light Bluish Gray', 'Dark Blue', 'Dark Bluish Gray']",14418.dat
4091,14419,['Dark Bluish Gray'],14419.dat
4092,14704,"['Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray']",14704.dat
4093,15082,"['Black', 'Dark Purple', 'Dark Tan', 'Light Aqua', 'Trans-Dark Pink', 'Trans-Neon Green']",15082.dat
4094,15208,"['Black', 'Bright Light Orange', 'Dark Bluish Gray', 'Dark Green', 'Dark Tan', 'Green', 'Medium Lavender', 'Tan', 'White', 'Yellowish Green', 'Flat Dark Gold', 'Flat Silver', 'Pearl Gold', 'Reddish Brown']",15208.dat
4095,15070,"['Black', 'Blue', 'Bright Green', 'Dark Blue', 'Dark Turquoise', 'Light Bluish Gray', 'Lime', 'Magenta', 'Medium Azure', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Flat Dark Gold', 'Pearl Gold', 'Metallic Gold']",15070.dat
4096,15071,['Black'],15071.dat
4097,95342,"['Dark Turquoise', 'Light Bluish Gray', 'White', 'Flat Silver', 'Pearl Gold']",95342.dat
4098,15038c01,['Black'],15038c01.dat
4099,15396c01,"['Lavender', 'Light Aqua', 'Red']",15396c01.dat
4100,15341,"['Blue', 'Lime', 'Red', 'White', 'Yellow', 'Flat Silver', 'Pearl Gold']",15341.dat
4101,14718,"['Black', 'Dark Bluish Gray', 'Dark Red', 'Light Bluish Gray', 'Lime', 'Medium Lavender', 'Red', 'Sand Blue', 'Tan', 'White', 'Yellow']",14718.dat
4102,14707,"['Black', 'Dark Purple', 'Light Bluish Gray', 'Light Gray', 'Medium Lavender', 'Reddish Brown', 'Tan', 'White']",14707.dat
4103,15361,"['Red', 'Trans-Bright Green', 'Trans-Light Blue', 'Trans-Neon Orange']",15361.dat
4104,15625,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray', 'Reddish Brown', 'Tan', 'White']",15625.dat
4105,15503,"['Black', 'Dark Bluish Gray', 'Dark Pink', 'Dark Purple', 'Lavender', 'Medium Nougat']",15503.dat
4106,15501,"['Dark Bluish Gray', 'Dark Orange', 'Light Bluish Gray', 'Red', 'Reddish Brown', 'White']",15501.dat
4107,17114,"['Black', 'Dark Bluish Gray', 'Dark Brown']",17114.dat
4108,11187,"['Bright Light Orange', 'Brown', 'Dark Bluish Gray', 'Dark Pink', 'Reddish Brown']",11187.dat
4109,15627,"['Blue', 'Bright Light Yellow', 'Bright Pink', 'Dark Azure', 'Light Bluish Gray', 'Medium Azure', 'Olive Green', 'Red', 'Tan', 'White']",15627.dat
4110,15624,"['Bright Pink', 'Dark Azure', 'Dark Bluish Gray', 'Dark Tan', 'Lavender', 'Light Bluish Gray', 'Lime', 'Medium Azure', 'Medium Nougat', 'Red', 'Tan']",15624.dat
4111,14520,"['Black', 'Dark Bluish Gray', 'Green', 'Red', 'White', 'Yellow']",14520.dat
4112,16820,"['Bright Pink', 'Red']",16820.dat
4113,15396c02,['Red'],15396c02.dat
4114,15209,"['Black', 'Dark Turquoise', 'Green', 'Light Lime', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellowish Green']",15209.dat
4115,16599,"['Blue', 'Red', 'White', 'Yellow']",16599.dat
4116,15675,"['Bright Light Yellow', 'Dark Orange', 'Dark Red']",15675.dat
4117,16577,"['Black', 'Bright Green', 'Bright Light Yellow', 'Bright Pink', 'Dark Blue', 'Dark Bluish Gray', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Turquoise', 'Lavender', 'Light Bluish Gray', 'Magenta', 'Medium Lavender', 'Medium Nougat', 'Red', 'Reddish Brown', 'Tan', 'White']",16577.dat
4118,2832,['White'],2832.dat
4119,93250,"['Green', 'Lime', 'Trans-Red', 'Pearl Gold']",93250.dat
4120,16981,"['Green', 'Lime']",16981.dat
4121,15211,"['Black', 'Dark Pink', 'Yellow']",15211.dat
4122,13808,"['Yellowish Green', 'Pearl Gold']",13808.dat
4123,15677,"['Bright Light Yellow', 'Dark Azure', 'Magenta', 'Red']",15677.dat
4124,93090,"['Bright Light Blue', 'Bright Pink']",93090.dat
4125,56903,"['Dark Blue', 'Light Bluish Gray', 'White']",56903.dat
4126,15086,"['Black', 'Pearl Gold']",15086.dat
4127,15107,"['Dark Tan', 'Trans-Light Blue', 'Trans-Medium Blue', 'Pearl Dark Gray']",15107.dat
4128,15429,"['Blue', 'Bright Light Orange', 'Dark Bluish Gray', 'Dark Pink', 'Magenta', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow', 'Pearl Gold', 'Black']",15429.dat
4129,16770,"['Black', 'Blue', 'Bright Green', 'Dark Purple', 'Light Bluish Gray', 'Red', 'Tan', 'White', 'Trans-Light Blue', 'Trans-Orange', 'Trans-Purple', 'Pearl Gold']",16770.dat
4130,15428,"['Blue', 'Dark Blue', 'Dark Green', 'Dark Red', 'Dark Turquoise', 'White', 'Yellow']",15428.dat
4131,15571,"['Black', 'Blue', 'Blue-Violet', 'Bright Light Orange', 'Bright Pink', 'Brown', 'Dark Azure', 'Dark Bluish Gray', 'Dark Green', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Green', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Magenta', 'Medium Blue', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Flat Dark Gold', 'Pearl Gold', 'Metallic Gold']",15571.dat
4132,15100,"['Black', 'Blue', 'Dark Blue', 'Dark Bluish Gray', 'Light Bluish Gray', 'Lime', 'Orange', 'Red', 'White', 'Yellow']",15100.dat
4133,15540,"['Black', 'Dark Blue', 'Dark Bluish Gray', 'Red', 'Tan', 'White']",15540.dat
4134,15092,['Dark Bluish Gray'],15092.dat
4135,15406,"['Black', 'Dark Bluish Gray']",15406.dat
4136,3626cps3,['Yellow'],3626cps3.dat
4137,14721,"['Bright Green', 'Lime', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",14721.dat
4138,17010,"['Flat Silver', 'Pearl Dark Gray']",17010.dat
4139,93598,['Yellow'],93598.dat
4140,15526,['Bright Light Blue'],15526.dat
4141,15108,['Red'],15108.dat
4142,17454,"['Black', 'Blue', 'Reddish Brown', 'White']",17454.dat
4143,17457,"['Trans-Clear', 'Trans-Light Blue', 'Trans-Brown']",17457.dat
4144,45473,"['Trans-Aqua', 'Trans-Dark Pink', 'Trans-Light Blue', 'Trans-Light Orange', 'Trans-Medium Purple', 'Trans-Orange', 'Trans-Pink']",45473.dat
4145,15265,['Black'],15265.dat
4146,19141,"['Dark Brown', 'Reddish Brown']",19141.dat
4147,17486,['Light Bluish Gray'],17486.dat
4148,15490,"['Flat Silver', 'Pearl Gold']",15490.dat
4149,18450,['Black'],18450.dat
4150,15536,['White'],15536.dat
4151,15537,['Trans-Brown'],15537.dat
4152,17630,"['Black', 'Dark Brown']",17630.dat
4153,18200,['White'],18200.dat
4154,18165,"['Reddish Brown', 'Flat Silver']",18165.dat
4155,18789,"['Medium Azure', 'Medium Lavender', 'Reddish Brown', 'Flat Silver', 'Pearl Gold']",18789.dat
4156,60583a,"['Black', 'Red', 'White', 'Yellow']",60583a.dat
4157,18791,"['Dark Bluish Gray', 'Dark Red', 'Reddish Brown', 'Flat Silver', 'Pearl Gold']",18791.dat
4158,18787,"['Dark Bluish Gray', 'Medium Azure', 'Medium Lavender', 'Reddish Brown', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Gold', 'Dark Azure']",18787.dat
4159,3044b,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow', 'Pearl Gold', 'Dark Green']",3044b.dat
4160,18788,"['Dark Bluish Gray', 'Medium Azure', 'Medium Lavender', 'Reddish Brown', 'Flat Silver', 'Pearl Gold']",18788.dat
4161,19730,"['Bright Green', 'Dark Orange', 'Medium Azure', 'Medium Lavender', 'Flat Silver', 'Pearl Gold']",19730.dat
4162,19159,"['Black', 'Green']",19159.dat
4163,18651,"['Black', 'White', 'Dark Bluish Gray']",18651.dat
4164,16968,"['Black', 'Light Bluish Gray', 'Red', 'Tan', 'White']",16968.dat
4165,18649,"['Black', 'Bright Light Orange', 'Dark Azure', 'Dark Bluish Gray', 'Light Bluish Gray', 'Red', 'White', 'Tan']",18649.dat
4166,18970,"['Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Pink', 'Coral', 'Dark Pink', 'Medium Lavender', 'Red', 'Sand Blue', 'White', 'Pearl Gold']",18970.dat
4167,18654,"['Black', 'Blue', 'Bright Green', 'Bright Pink', 'Dark Bluish Gray', 'Dark Turquoise', 'Light Bluish Gray', 'Lime', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Tan', 'White', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Gold', 'Metallic Silver', 'Yellow']",18654.dat
4168,18853,"['Black', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Medium Lavender', 'White']",18853.dat
4169,18671,"['Black', 'Dark Blue', 'Dark Bluish Gray', 'Dark Pink', 'Light Bluish Gray', 'Orange', 'Red', 'Tan', 'Yellow']",18671.dat
4170,18677,"['Black', 'Coral', 'Dark Bluish Gray', 'Light Bluish Gray', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White']",18677.dat
4171,18904,"['Dark Green', 'Green', 'Tan']",18904.dat
4172,18906,"['Dark Green', 'Green', 'Tan']",18906.dat
4173,18674,"['Black', 'Blue', 'Bright Green', 'Bright Light Orange', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Pink', 'Dark Purple', 'Dark Tan', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Medium Azure', 'Medium Lavender', 'Neon Yellow', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'White', 'Yellow']",18674.dat
4174,18588,"['Black', 'Bright Pink', 'Dark Bluish Gray', 'White', 'Yellow', 'Trans-Light Blue']",18588.dat
4175,18587,"['Light Bluish Gray', 'Yellow']",18587.dat
4176,18945,"['Black', 'Bright Light Orange', 'Dark Azure', 'Dark Bluish Gray', 'Dark Turquoise', 'Light Bluish Gray', 'Magenta', 'Medium Blue', 'Neon Yellow', 'Red', 'White', 'Yellow', 'Orange']",18945.dat
4177,15403,"['Black', 'Dark Red', 'Light Bluish Gray', 'White']",15403.dat
4178,15793,"['Blue', 'Red']",15793.dat
4179,18946,['Red'],18946.dat
4180,18947,['Dark Bluish Gray'],18947.dat
4181,18948,"['White', 'Black']",18948.dat
